,p0,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,time
s86,-0.014636974805119983,-0.03425337587981459,0.02062972778601366,-0.012527686205110576,0.008579542361467398,0.014652440056271294,-0.022153696952414655,0.040681133542989696,0.009367287525526492,0.009928019883667838,-0.01506956183377742,0.038585007684640515,0.008685439768377247,-0.00706985918810585,0.03679691620600543,-0.03512000883785464,-0.03088495855744734,-0.03820516112788541,,,,-0.015732125307305833,-0.035825126953667255,-0.026733216622933927,0.04442603845011372,0.029893117158224996,,,,0.008584797622881911,-0.020429725425019453,-0.00992572532072978,-0.0040214095318843405,-0.05882254850805952,,0.011186807624940086,0.011186807624940086,-0.017118862680052926,-0.03338462189556442,-0.004219007608032098,-0.014759606218087324,0.04399852589172783,,0.043501852737280425,0.043501852737280425,0.01754357333771866,0.033393710543792934,0.006460699811810535,-0.005500480729770911,-0.02386362000749625,,0.0736279070290827,0.08736336037326316,-0.01621591365830424,0.021204387875690935,0.04377461579605729,0.038877977513204445,0.012919582957671372,,0.1523966911760205,0.14175896036512275,0.045265655782963474,0.0657435417311724,0.09200688769928958,0.0889438406213804,0.0444847933857771,,0.26577382700972624,0.26577382700972624,0.11630871982074589,0.1619517525182401,0.15169162482739096,0.10137064193528224,0.22122093648357635,,0.430444203884011,0.430444203884011,0.12175831439100873,0.3742825226344347,0.3193423246147002,0.2814374049530964,0.3162379238815243,,0.7799166579773555,0.7799166579773555,0.1637702421391627,0.5477999989699581,1.0,0.44396613277860036,0.5053303771438591,,0.3601313177242417,0.3601313177242417,0.19076673469484123,0.23576407506840538,0.2959966529436657,0.304086144385405,0.2827096837876218,0.03300534183610731
s87,-0.027416538967433842,-0.02970032639854529,-0.0035911869938269067,0.006990817934775864,0.009108845462603809,0.008623423384975543,-0.029728862424075797,0.025704661865970837,0.012270312750085688,-0.009594039492364884,-0.015130885117870455,0.025020284601582277,-0.004017929987894761,0.01875066425616536,0.016302800059931805,-0.019890411332418104,-4.577635243681467e-05,-0.008211235105774196,,,,0.0003251605692119867,-0.03541095267500818,-0.03218828234260353,0.03963605536923211,0.018510795294950724,,,,0.01338131872511852,-0.00533330717099494,0.028421235588455225,0.0005657477392164594,-0.031923377668437815,,0.009699827514352655,0.009699827514352655,-0.04374659750619756,-0.00733111314490326,-0.006390389553559388,-0.04178717371980787,0.04942346853375942,,0.037719471206919056,0.037719471206919056,0.027443622936255876,0.029570662646793117,0.01368516882899725,0.010543563045277652,-0.0462675278394224,,0.05415460199340866,0.07575079103044778,0.007074485164657413,-0.03373870214344246,0.042703606605285556,0.021245185584368494,0.0512046954252203,,0.1321397191875801,0.11520678101200789,0.11557191853683732,0.0022383891921489525,0.054670170123216275,0.08042836895279905,0.05030399431227688,,0.2304464657170041,0.2304464657170041,0.10126311355662011,0.17542224998509467,0.12248912426189641,0.08306860402892903,0.144524198710606,,0.373228419778897,0.373228419778897,0.11960517810053908,0.19121827248684808,0.29812344573507105,0.18931001191199176,0.42497594996092364,,0.6762480692957727,0.6762480692957727,0.5202089135344955,0.5365020935781293,0.44396613277860036,1.0,0.4551444807731853,,0.2956399063922021,0.2956399063922021,0.08895160158353607,0.2217547336864838,0.23789915534816056,0.23020015521468262,0.23020015521468395,0.030384684672212968
s88,0.014719162133690128,-0.02905980753589925,-0.010245426589983465,0.01625112307537885,0.024657573540342426,0.020433303225353975,-0.032952696500456534,0.040961961930351565,0.004385619089369397,0.014759306103593767,0.010701221695577317,0.007723367652776263,-0.017184147775459877,-0.001314743705727706,-0.027193181326546866,-0.026468979616791576,0.0039881805572621835,-0.03231186865812621,,,,-0.03724438171520479,-0.031617795287303053,-0.01760704173039452,0.03427416357805092,0.02110577150524894,,,,0.022644584866421152,-0.03224891911533584,-0.040925792515372254,0.014804612219007527,-0.0263220651581259,,0.009490640503947666,0.009490640503947666,-0.0018906233241475854,-0.002170144440145597,-0.013177049448912414,-0.013561891447124287,0.03429599080290927,,0.0369060110289819,0.0369060110289819,0.0571767311373808,0.008068700236915981,0.007757745294532066,0.021103460706483484,-0.013942383005813451,,0.05203190664009496,0.07411714533025916,0.01063556150536271,0.021517855671292132,0.06774135859702168,0.00567431988130848,-0.02154190398726824,,0.12928998678033435,0.11196233149343608,0.03321979298592968,0.06699026869489821,0.06075274269269321,0.07050209185062517,0.08518850393263766,,0.22547664464025693,0.22547664464025693,0.07328474895523114,0.20087479516178977,0.13404102549771343,0.12754369350163355,0.14482899841960148,,0.365179355275855,0.365179355275855,0.19746846206610505,0.2724944950220174,0.2678266581539505,0.24793725432126987,0.2969424603677779,,0.6616640664670579,0.6616640664670579,0.21769676907543742,0.40540652917236675,0.5053303771438591,0.4551444807731853,1.0,,0.428091724423135,0.428091724423135,0.2605777120292007,0.3336937995654483,0.3735157559334999,0.38545284903143456,0.2356393605608057,0.027365144449864688
s89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s90,0.018151525689203887,-0.023892479406935913,-0.026124671080726955,0.03717790489554963,0.004612631644184217,0.04434226972591013,-0.03246821122580628,0.04359573735070139,0.032558509510957394,-0.016077529233728263,0.0072971982720356765,0.005945690167150168,0.015546470013072904,0.03429525418400622,-0.0015735056825388386,-0.020870821569467263,-0.008662462239289966,-0.014451980699635821,,,,-0.03574081373095631,-0.009715390849447511,-0.06379756465010927,0.05727300489681007,0.019709815057414527,,,,-0.030385063017174516,0.008899212070133609,-0.00298280845759197,-0.008188437647025452,-0.005140736423911469,,0.007803043172913576,0.007803043172913576,0.028981812108800804,-0.016890933338974942,-0.03141977265379129,-0.006357386769700307,-0.027453682570048425,,0.030343494443752218,0.030343494443752218,0.05834606849858664,0.030180404612917613,-0.007573145239029418,2.9805595737603298e-05,0.0007441367451355556,,0.020131213694381284,0.06093785605140335,0.05649272704701475,0.013273603687148628,0.021184028052867645,0.031278591674958195,0.010555798834723988,,0.10630002772233547,0.07402819495356151,0.03961665489968868,0.03193585511066891,0.05448171299336852,0.03850692775752256,0.0648065612878993,,0.1853830615415175,0.1853830615415175,0.04843944957500556,0.1834013699538687,0.13794967972595618,0.14464929794399983,0.09639936496900715,,0.3002442536822706,0.3002442536822706,0.18800785800880257,0.13878335841651845,0.22087958043577038,0.1244038621704906,0.19866840579874162,,0.5440089395927231,0.5440089395927231,0.1985676858091421,0.4642915198042414,0.3601313177242417,0.2956399063922021,0.428091724423135,,1.0,1.0,0.5228633676470065,0.6654568369040949,0.8230083401020108,0.7117687608873995,0.7117687608874081,0.022983729228718684
s91,0.018151525689203887,-0.023892479406935913,-0.026124671080726955,0.03717790489554963,0.004612631644184217,0.04434226972591013,-0.03246821122580628,0.04359573735070139,0.032558509510957394,-0.016077529233728263,0.0072971982720356765,0.005945690167150168,0.015546470013072904,0.03429525418400622,-0.0015735056825388386,-0.020870821569467263,-0.008662462239289966,-0.014451980699635821,,,,-0.03574081373095631,-0.009715390849447511,-0.06379756465010927,0.05727300489681007,0.019709815057414527,,,,-0.030385063017174516,0.008899212070133609,-0.00298280845759197,-0.008188437647025452,-0.005140736423911469,,0.007803043172913576,0.007803043172913576,0.028981812108800804,-0.016890933338974942,-0.03141977265379129,-0.006357386769700307,-0.027453682570048425,,0.030343494443752218,0.030343494443752218,0.05834606849858664,0.030180404612917613,-0.007573145239029418,2.9805595737603298e-05,0.0007441367451355556,,0.020131213694381284,0.06093785605140335,0.05649272704701475,0.013273603687148628,0.021184028052867645,0.031278591674958195,0.010555798834723988,,0.10630002772233547,0.07402819495356151,0.03961665489968868,0.03193585511066891,0.05448171299336852,0.03850692775752256,0.0648065612878993,,0.1853830615415175,0.1853830615415175,0.04843944957500556,0.1834013699538687,0.13794967972595618,0.14464929794399983,0.09639936496900715,,0.3002442536822706,0.3002442536822706,0.18800785800880257,0.13878335841651845,0.22087958043577038,0.1244038621704906,0.19866840579874162,,0.5440089395927231,0.5440089395927231,0.1985676858091421,0.4642915198042414,0.3601313177242417,0.2956399063922021,0.428091724423135,,1.0,1.0,0.5228633676470065,0.6654568369040949,0.8230083401020108,0.7117687608873995,0.7117687608874081,0.022983729228718684
s92,0.004693893053124272,-0.012492502244148123,-0.019026113461272122,0.014870149652893992,-0.011565542495544383,0.03213881971875069,-0.018383689982800256,0.028343616082567812,0.017911492254279415,0.006641979238201409,0.00687052456523522,0.00041574490038202985,-0.00037526107963640955,0.027967500388558674,0.019478211735732835,-0.016603140592564056,0.006599806885799883,0.007746278796037338,,,,-0.02693653353260355,0.010451091454874458,-0.03095223106822738,0.02009963177611879,0.005508685418604716,,,,-0.008015375922932057,-0.0009310242404044878,-0.022944541951255525,-0.004777087782882438,-0.030810798890972647,,0.004079925431285991,0.004079925431285991,-0.01524382572581989,0.00013605437071898815,-0.016210195687564176,-0.02469356999675843,0.01950503131353537,,0.01586550169104022,0.01586550169104022,0.015018742856515237,0.030053773633398926,-0.00024104389916904188,0.035957444734305136,-0.0004851826093636459,,-0.006995419779301018,0.03186217263223096,0.042518658408817016,-0.0015308552511314514,0.03255494178278552,0.016598989610330538,0.010982125906012288,,0.05558039047587625,0.024761928169276918,0.02242138631563795,0.028464455342077265,0.02642847719169483,0.03219006053798595,0.03483745708654131,,0.09693001186231573,0.09693001186231573,0.053039405651389475,0.1020314285402746,0.042849614043037755,0.035364144265302974,0.06264838037359335,,0.15698672159700633,0.15698672159700633,0.033257248939120944,0.09090620619453692,0.13766169349139587,0.06205523929286968,0.07331964603598022,,0.28444234618557396,0.28444234618557396,0.1267043763473541,0.1529363857878225,0.19076673469484123,0.08895160158353607,0.2605777120292007,,0.5228633676470065,0.5228633676470065,1.0,0.11610202717792122,0.19064429150255255,0.4497368195672309,0.33579265117998675,0.007808421916228444
s93,0.01963770471062429,-0.015899413771937557,-0.024214848593226552,0.03193957477050383,0.008919812708020738,0.02348572768958716,-0.01938872434772378,0.020267273472253426,0.02026727347225245,-0.010183416535010984,4.193488517699615e-05,0.03313093903916797,0.015458676263462276,0.023165789720106557,-0.009171313359473991,-0.014083562544353332,-0.014143093055221179,-0.007973092604109269,,,,-0.027755662169390943,-0.004796576849347477,-0.0300510657222529,0.0212182868345081,0.03682260087215641,,,,-0.032623986706327775,0.014721149000806172,0.007470915853847518,0.022863048689578728,0.013246016623719747,,0.005192588428074001,0.005192588428074001,0.02454771771281728,0.016138255327692374,-0.005103137258949214,0.02944234001974297,-0.04735577667169612,,0.02019228583315853,0.02019228583315853,0.05427093771746459,-0.0024077007659725437,-0.010899284081929004,-0.007624177646424076,0.018059809920119484,,0.03070690750500031,0.0405515129356871,0.047181393252652325,0.013926457516821903,0.0208314735848778,0.02042918893187974,0.014599565462711309,,0.07073808021093722,0.06303946979913601,0.013136109540109965,0.03902018484622604,0.0310305483208651,-0.0026736394985155086,0.05044268713582087,,0.12336442574903059,0.12336442574903059,-0.011432963955333154,0.14646558046403454,0.10781919725394971,0.11160904733855236,0.06594445276541955,,0.19979959135407024,0.19979959135407024,0.17070908652494587,0.04647325273873538,0.16771126585690088,0.04003153744084097,0.13626983221341749,,0.3620144681889629,0.3620144681889629,0.16668996014340406,0.2957993929471379,0.23576407506840538,0.2217547336864838,0.3336937995654483,,0.6654568369040949,0.6654568369040949,0.11610202717792122,1.0,0.5750078399537035,0.620727013525475,0.4860668630901706,0.015043474436516765
s94,0.012429181349797582,-0.019663709817625063,-0.01754126323104756,0.029039567106429912,0.01915817098975381,0.020294827799348717,-0.024381939036081934,0.039995720844210374,0.033324856211480895,-0.023830875228031113,-0.0007431032569214858,-0.008165713876647098,0.024243042908202464,0.029899388075649787,-0.011803857822035064,-0.01812612473104161,-0.0107666229750826,-0.024792995264684977,,,,-0.014323088051466874,-0.028159409756925973,-0.04467610311674551,0.050354255677458964,0.026817706547371548,,,,-0.028305097497576454,0.00989508258780726,-0.0023153385991004916,-0.010384052213358906,0.0021349016639983266,,0.006421969609484193,0.006421969609484193,0.04255370926669802,-0.02207294995620407,-0.020978526008208605,0.0014607961975003278,-0.03293151836310512,,0.02497294899504765,0.02497294899504765,0.057768594227753316,0.022556905288297763,-0.015045064284104298,-0.017318598788195833,0.0007521937506537572,,0.04235528758028003,0.050152363758245624,0.044418848022833156,0.002228731539357866,0.01070749410829461,0.023865924290150952,-0.006962314928779618,,0.08748580936855148,0.08144907115083666,0.01950404357972824,0.03176976278255068,0.04001354877767185,0.029764176207166253,0.060340615513959216,,0.15257180576231108,0.15257180576231108,0.026637961121695215,0.15918271626002228,0.13451011553868233,0.13524473830469064,0.07951957236317618,,0.2471035248481997,0.2471035248481997,0.16128217753963356,0.13884977441532267,0.16977058228070258,0.12533657340514895,0.18329917943390717,,0.4477238943748709,0.4477238943748709,0.10245994962262252,0.4644891768472792,0.2959966529436657,0.23789915534816056,0.3735157559334999,,0.8230083401020108,0.8230083401020108,0.19064429150255255,0.5750078399537035,1.0,0.5733895721885355,0.5369585378415582,0.0166231917936419
s95,0.029640289024554296,-0.017005920462001306,-0.025900061164689573,0.025114516693098044,-0.009921938438560117,0.02512019768843776,-0.033278915474533405,0.01728216448361128,0.055743605859336805,0.002064836589418735,0.02342043572857342,-0.0012288665206180085,0.020966301032590465,0.0334190219865733,-0.013000300026212787,-0.011388923762542002,0.005687741359964782,-0.0073800670425735486,,,,-0.034225038011698315,0.020500186131593014,-0.05379291098715322,0.03027797793278916,0.03074936121655686,,,,-0.01742392465892513,-0.003053764336873357,0.011231899127046625,0.0060497589656788855,0.0018463437585727925,,0.005553962370335319,0.005553962370335319,0.006874327552507181,0.00616187056017386,-0.016253807065083805,0.0012633518383002057,-0.009553926085015877,,0.021597551441224973,0.021597551441224973,0.04367025688453722,0.011778900556761332,-0.03764943000215867,0.021320599665690255,0.021480857987601513,,0.005305557859043025,0.04337366229284351,0.05715930082493382,0.01931035292491364,0.032046955534269415,0.0036891360423569938,0.016697454459750648,,0.0756610390142233,0.04550963759978513,0.007006484525888639,0.021104172857684872,0.020736884490871285,0.008331945438655949,0.05631101354870329,,0.13194987200292677,0.13194987200292677,0.026419202432864587,0.14298485622412035,0.10458515762427537,0.12259188013660714,0.04656696858740671,,0.21370448040699483,0.21370448040699483,0.1394829311770703,0.0883002732098354,0.1533358187173154,0.03435578175339031,0.12414155378395479,,0.387208568845621,0.387208568845621,0.12165100985970669,0.2508852009330404,0.304086144385405,0.23020015521468262,0.38545284903143456,,0.7117687608873995,0.7117687608873995,0.4497368195672309,0.620727013525475,0.5733895721885355,1.0,0.36986125385411595,0.016571474308401363
s96,0.02208386398996582,-0.017005920462001604,-0.025900061164689434,0.014558672273250396,0.012784332809250036,0.04782558521824876,-0.004016935121515195,0.03266674103390009,-0.005794700341827402,-0.02060984282348308,0.013795195908829673,0.02210374102892925,-0.0023006009051599313,0.03341902198657405,-0.0018327918600869492,-0.01996339360985686,-0.020025043313422485,-0.007380067042572674,,,,-0.026283987328282955,-0.02843091507301061,-0.0462152479086932,0.0378609997229539,0.0005237867141091702,,,,-0.04564550433488442,0.012428110673323157,-0.003893005531335876,-0.019716435876572368,-0.015403782214377654,,0.00555396237033533,0.00555396237033533,0.03081651215254155,-0.04822574529678466,-0.03136753666778255,0.008820352773494636,-0.02469512396773045,,0.021597551441224445,0.021597551441224445,0.0436702568845377,0.011778900556762178,0.022997681380630255,-0.024529984781605545,-0.008817807268813668,,0.014943987969638174,0.043373662292842036,0.029043000920578557,0.027036069164446896,-0.02112203302669344,0.054542191651997016,0.00912454515553606,,0.0756610390142217,0.05318059197871745,0.026729185587287773,0.046590254400637604,0.052435963081512785,0.03444580638217104,0.03980635137622683,,0.1319498720029325,0.1319498720029325,0.026419202432864483,0.16425533070373882,0.09518973274978342,0.0888292090490015,0.08604175466150639,,0.2137044804069938,0.2137044804069938,0.10398344862818006,0.10419140658331025,0.17938299415657394,0.09358780618235481,0.16540057047354026,,0.3872085688456238,0.3872085688456238,0.15469077748771465,0.37154329590087126,0.2827096837876218,0.23020015521468395,0.2356393605608057,,0.7117687608874081,0.7117687608874081,0.33579265117998675,0.4860668630901706,0.5369585378415582,0.36986125385411595,1.0,0.01561848507349819
time,-0.01359002407906186,-0.9016092663108157,-0.04891333949292742,-0.1095985904005411,0.02695133101147202,-0.028430727486858844,0.013843785120792117,0.04408492837889153,0.03365947640362893,0.02209900500525254,0.08200336222568223,0.13211755320080903,0.13278225327627888,0.17389329898487538,0.07544038726855856,0.10551137883253144,0.0981555792131039,0.12828066532801863,,,,-0.22386259048388574,0.10966828852617863,0.1695422296594808,0.19934994443877996,0.1476288768540015,,,,0.06317015271148889,0.09147885066421134,0.07681576992421967,0.04974117888307794,-0.028644686371159155,,-0.014690690057238916,-0.014690690057238916,-0.06261772014434559,0.039251733065866774,-0.013473885400917113,0.03355466448429908,0.015716602234087093,,-0.020335055437262037,-0.020335055437262037,-0.024863997737384614,0.011782648525646124,-0.007507801671936131,-0.015019376360688202,0.006884907888175921,,0.00980969072318838,0.012238590346310186,-0.005115716995937858,-0.004296161540729494,0.023615546563887802,0.018721468409782473,-0.0009397772732500721,,0.03772789144318842,0.03581581083503519,0.03947154188284484,0.029624221272868585,0.03514336147810874,0.01469791580074585,-0.002837722399413842,,0.027906629897889616,0.027906629897889616,0.008712930256589363,0.03381504403512664,0.04090460890248031,0.022707101452846698,0.014773693844094254,,0.011714981947598773,0.011714981947598773,0.011605882096566838,0.007423825648219395,-0.005510540443082443,0.025097539190690382,0.017860145276741138,,0.03871576498391543,0.03871576498391543,0.023397295583892367,0.01544537530811682,0.03300534183610731,0.030384684672212968,0.027365144449864688,,0.022983729228718684,0.022983729228718684,0.007808421916228444,0.015043474436516765,0.0166231917936419,0.016571474308401363,0.01561848507349819,1.0
